Cluster ID,Cluster Name,Year,Count
19,Electromagnetic_Machinery,2008,21258
19,Electromagnetic_Machinery,2009,25346
19,Electromagnetic_Machinery,2010,28131
19,Electromagnetic_Machinery,2011,32284
19,Electromagnetic_Machinery,2012,37440
19,Electromagnetic_Machinery,2013,41286
19,Electromagnetic_Machinery,2014,43354
19,Electromagnetic_Machinery,2015,45813
19,Electromagnetic_Machinery,2016,50160
19,Electromagnetic_Machinery,2017,56268
19,Electromagnetic_Machinery,2018,61604
19,Electromagnetic_Machinery,2019,70935
19,Electromagnetic_Machinery,2020,73666
19,Electromagnetic_Machinery,2021,78857
19,Electromagnetic_Machinery,2022,82325
19,Electromagnetic_Machinery,2023,79359
19,Electromagnetic_Machinery,2024,86130
19,Electromagnetic_Machinery,2025,26749
20,Material_Composition_and_Manufacturing,1897,285
20,Material_Composition_and_Manufacturing,1898,756
20,Material_Composition_and_Manufacturing,1899,792
20,Material_Composition_and_Manufacturing,1900,736
20,Material_Composition_and_Manufacturing,1901,825
20,Material_Composition_and_Manufacturing,1902,1145
20,Material_Composition_and_Manufacturing,1903,1354
20,Material_Composition_and_Manufacturing,1904,1354
20,Material_Composition_and_Manufacturing,1905,1110
20,Material_Composition_and_Manufacturing,1906,908
20,Material_Composition_and_Manufacturing,1907,873
20,Material_Composition_and_Manufacturing,1908,819
20,Material_Composition_and_Manufacturing,1909,650
20,Material_Composition_and_Manufacturing,1910,565
20,Material_Composition_and_Manufacturing,1911,355
20,Material_Composition_and_Manufacturing,1912,541
20,Material_Composition_and_Manufacturing,1913,458
20,Material_Composition_and_Manufacturing,1914,403
20,Material_Composition_and_Manufacturing,1915,501
20,Material_Composition_and_Manufacturing,1916,183
20,Material_Composition_and_Manufacturing,1917,300
20,Material_Composition_and_Manufacturing,1918,268
20,Material_Composition_and_Manufacturing,1919,202
20,Material_Composition_and_Manufacturing,1920,458
20,Material_Composition_and_Manufacturing,1921,785
20,Material_Composition_and_Manufacturing,1922,525
20,Material_Composition_and_Manufacturing,1923,881
20,Material_Composition_and_Manufacturing,1924,743
20,Material_Composition_and_Manufacturing,1925,885
20,Material_Composition_and_Manufacturing,1926,787
20,Material_Composition_and_Manufacturing,1927,615
20,Material_Composition_and_Manufacturing,1928,886
20,Material_Composition_and_Manufacturing,1929,1166
20,Material_Composition_and_Manufacturing,1930,1056
20,Material_Composition_and_Manufacturing,1931,1458
20,Material_Composition_and_Manufacturing,1932,1394
20,Material_Composition_and_Manufacturing,1933,1155
20,Material_Composition_and_Manufacturing,1934,1676
20,Material_Composition_and_Manufacturing,1935,1421
20,Material_Composition_and_Manufacturing,1936,1476
20,Material_Composition_and_Manufacturing,1937,1376
20,Material_Composition_and_Manufacturing,1938,1363
20,Material_Composition_and_Manufacturing,1939,1015
20,Material_Composition_and_Manufacturing,1940,1066
20,Material_Composition_and_Manufacturing,1941,464
20,Material_Composition_and_Manufacturing,1942,403
20,Material_Composition_and_Manufacturing,1943,350
20,Material_Composition_and_Manufacturing,1944,388
20,Material_Composition_and_Manufacturing,1945,583
20,Material_Composition_and_Manufacturing,1946,426
20,Material_Composition_and_Manufacturing,1947,471
20,Material_Composition_and_Manufacturing,1948,793
20,Material_Composition_and_Manufacturing,1949,994
20,Material_Composition_and_Manufacturing,1950,775
20,Material_Composition_and_Manufacturing,1951,742
20,Material_Composition_and_Manufacturing,1952,1059
20,Material_Composition_and_Manufacturing,1953,770
20,Material_Composition_and_Manufacturing,1954,964
20,Material_Composition_and_Manufacturing,1955,1601
20,Material_Composition_and_Manufacturing,1956,963
20,Material_Composition_and_Manufacturing,1957,984
20,Material_Composition_and_Manufacturing,1958,1157
20,Material_Composition_and_Manufacturing,1959,1155
20,Material_Composition_and_Manufacturing,1960,1663
20,Material_Composition_and_Manufacturing,1961,1399
20,Material_Composition_and_Manufacturing,1962,1029
20,Material_Composition_and_Manufacturing,1963,1086
20,Material_Composition_and_Manufacturing,1964,1836
20,Material_Composition_and_Manufacturing,1965,1475
20,Material_Composition_and_Manufacturing,1966,1297
20,Material_Composition_and_Manufacturing,1967,1871
20,Material_Composition_and_Manufacturing,1968,1999
20,Material_Composition_and_Manufacturing,1969,2213
20,Material_Composition_and_Manufacturing,1970,2241
20,Material_Composition_and_Manufacturing,1971,1617
20,Material_Composition_and_Manufacturing,1972,1849
20,Material_Composition_and_Manufacturing,1973,2123
20,Material_Composition_and_Manufacturing,1974,2099
20,Material_Composition_and_Manufacturing,1975,2619
20,Material_Composition_and_Manufacturing,1976,11417
20,Material_Composition_and_Manufacturing,1977,10481
20,Material_Composition_and_Manufacturing,1978,10196
20,Material_Composition_and_Manufacturing,1979,8434
20,Material_Composition_and_Manufacturing,1980,9975
20,Material_Composition_and_Manufacturing,1981,12106
20,Material_Composition_and_Manufacturing,1982,12113
20,Material_Composition_and_Manufacturing,1983,12394
20,Material_Composition_and_Manufacturing,1984,13167
20,Material_Composition_and_Manufacturing,1985,13248
20,Material_Composition_and_Manufacturing,1986,14640
20,Material_Composition_and_Manufacturing,1987,15551
20,Material_Composition_and_Manufacturing,1988,17872
20,Material_Composition_and_Manufacturing,1989,23966
20,Material_Composition_and_Manufacturing,1990,21259
20,Material_Composition_and_Manufacturing,1991,21427
20,Material_Composition_and_Manufacturing,1992,24058
20,Material_Composition_and_Manufacturing,1993,25095
20,Material_Composition_and_Manufacturing,1994,25030
20,Material_Composition_and_Manufacturing,1995,25627
20,Material_Composition_and_Manufacturing,1996,32075
20,Material_Composition_and_Manufacturing,1997,34384
20,Material_Composition_and_Manufacturing,1998,45641
20,Material_Composition_and_Manufacturing,1999,52748
20,Material_Composition_and_Manufacturing,2000,56376
20,Material_Composition_and_Manufacturing,2001,64575
20,Material_Composition_and_Manufacturing,2002,84980
20,Material_Composition_and_Manufacturing,2003,94439
20,Material_Composition_and_Manufacturing,2004,114570
20,Material_Composition_and_Manufacturing,2005,121571
20,Material_Composition_and_Manufacturing,2006,142203
20,Material_Composition_and_Manufacturing,2007,142038
20,Material_Composition_and_Manufacturing,2008,168783
20,Material_Composition_and_Manufacturing,2009,181416
20,Material_Composition_and_Manufacturing,2010,209637
20,Material_Composition_and_Manufacturing,2011,224090
20,Material_Composition_and_Manufacturing,2012,252398
20,Material_Composition_and_Manufacturing,2013,286328
20,Material_Composition_and_Manufacturing,2014,307082
20,Material_Composition_and_Manufacturing,2015,336375
20,Material_Composition_and_Manufacturing,2016,354222
20,Material_Composition_and_Manufacturing,2017,387910
20,Material_Composition_and_Manufacturing,2018,420069
20,Material_Composition_and_Manufacturing,2019,486641
20,Material_Composition_and_Manufacturing,2020,536617
20,Material_Composition_and_Manufacturing,2021,573539
20,Material_Composition_and_Manufacturing,2022,634568
20,Material_Composition_and_Manufacturing,2023,653873
20,Material_Composition_and_Manufacturing,2024,719572
20,Material_Composition_and_Manufacturing,2025,256217
21,Spatial_Arrangement_and_Packaging,1897,247
21,Spatial_Arrangement_and_Packaging,1898,744
21,Spatial_Arrangement_and_Packaging,1899,675
21,Spatial_Arrangement_and_Packaging,1900,682
21,Spatial_Arrangement_and_Packaging,1901,802
21,Spatial_Arrangement_and_Packaging,1902,937
21,Spatial_Arrangement_and_Packaging,1903,1153
21,Spatial_Arrangement_and_Packaging,1904,1144
21,Spatial_Arrangement_and_Packaging,1905,1039
21,Spatial_Arrangement_and_Packaging,1906,753
21,Spatial_Arrangement_and_Packaging,1907,742
21,Spatial_Arrangement_and_Packaging,1908,684
21,Spatial_Arrangement_and_Packaging,1909,659
21,Spatial_Arrangement_and_Packaging,1910,478
21,Spatial_Arrangement_and_Packaging,1911,381
21,Spatial_Arrangement_and_Packaging,1912,459
21,Spatial_Arrangement_and_Packaging,1913,414
21,Spatial_Arrangement_and_Packaging,1914,423
21,Spatial_Arrangement_and_Packaging,1915,555
21,Spatial_Arrangement_and_Packaging,1916,214
21,Spatial_Arrangement_and_Packaging,1917,322
21,Spatial_Arrangement_and_Packaging,1918,234
21,Spatial_Arrangement_and_Packaging,1919,212
21,Spatial_Arrangement_and_Packaging,1920,592
21,Spatial_Arrangement_and_Packaging,1921,987
21,Spatial_Arrangement_and_Packaging,1922,753
21,Spatial_Arrangement_and_Packaging,1923,872
21,Spatial_Arrangement_and_Packaging,1924,886
21,Spatial_Arrangement_and_Packaging,1925,994
21,Spatial_Arrangement_and_Packaging,1926,922
21,Spatial_Arrangement_and_Packaging,1927,1050
21,Spatial_Arrangement_and_Packaging,1928,1142
21,Spatial_Arrangement_and_Packaging,1929,1461
21,Spatial_Arrangement_and_Packaging,1930,1525
21,Spatial_Arrangement_and_Packaging,1931,1502
21,Spatial_Arrangement_and_Packaging,1932,1903
21,Spatial_Arrangement_and_Packaging,1933,1141
21,Spatial_Arrangement_and_Packaging,1934,1705
21,Spatial_Arrangement_and_Packaging,1935,1499
21,Spatial_Arrangement_and_Packaging,1936,1561
21,Spatial_Arrangement_and_Packaging,1937,1571
21,Spatial_Arrangement_and_Packaging,1938,1325
21,Spatial_Arrangement_and_Packaging,1939,1089
21,Spatial_Arrangement_and_Packaging,1940,897
21,Spatial_Arrangement_and_Packaging,1941,449
21,Spatial_Arrangement_and_Packaging,1942,403
21,Spatial_Arrangement_and_Packaging,1943,280
21,Spatial_Arrangement_and_Packaging,1944,271
21,Spatial_Arrangement_and_Packaging,1945,294
21,Spatial_Arrangement_and_Packaging,1946,426
21,Spatial_Arrangement_and_Packaging,1947,509
21,Spatial_Arrangement_and_Packaging,1948,862
21,Spatial_Arrangement_and_Packaging,1949,1297
21,Spatial_Arrangement_and_Packaging,1950,831
21,Spatial_Arrangement_and_Packaging,1951,1212
21,Spatial_Arrangement_and_Packaging,1952,1389
21,Spatial_Arrangement_and_Packaging,1953,945
21,Spatial_Arrangement_and_Packaging,1954,1338
21,Spatial_Arrangement_and_Packaging,1955,2015
21,Spatial_Arrangement_and_Packaging,1956,1453
21,Spatial_Arrangement_and_Packaging,1957,1335
21,Spatial_Arrangement_and_Packaging,1958,1353
21,Spatial_Arrangement_and_Packaging,1959,1303
21,Spatial_Arrangement_and_Packaging,1960,1977
21,Spatial_Arrangement_and_Packaging,1961,1399
21,Spatial_Arrangement_and_Packaging,1962,1069
21,Spatial_Arrangement_and_Packaging,1963,1667
21,Spatial_Arrangement_and_Packaging,1964,2065
21,Spatial_Arrangement_and_Packaging,1965,1684
21,Spatial_Arrangement_and_Packaging,1966,1803
21,Spatial_Arrangement_and_Packaging,1967,1959
21,Spatial_Arrangement_and_Packaging,1968,2139
21,Spatial_Arrangement_and_Packaging,1969,2089
21,Spatial_Arrangement_and_Packaging,1970,2753
21,Spatial_Arrangement_and_Packaging,1971,2210
21,Spatial_Arrangement_and_Packaging,1972,2139
21,Spatial_Arrangement_and_Packaging,1973,2475
21,Spatial_Arrangement_and_Packaging,1974,2764
21,Spatial_Arrangement_and_Packaging,1975,3437
21,Spatial_Arrangement_and_Packaging,1976,10625
21,Spatial_Arrangement_and_Packaging,1977,8613
21,Spatial_Arrangement_and_Packaging,1978,8475
21,Spatial_Arrangement_and_Packaging,1979,6720
21,Spatial_Arrangement_and_Packaging,1980,9948
21,Spatial_Arrangement_and_Packaging,1981,9428
21,Spatial_Arrangement_and_Packaging,1982,9468
21,Spatial_Arrangement_and_Packaging,1983,8630
21,Spatial_Arrangement_and_Packaging,1984,9539
21,Spatial_Arrangement_and_Packaging,1985,10149
21,Spatial_Arrangement_and_Packaging,1986,10401
21,Spatial_Arrangement_and_Packaging,1987,13076
21,Spatial_Arrangement_and_Packaging,1988,13510
21,Spatial_Arrangement_and_Packaging,1989,17288
21,Spatial_Arrangement_and_Packaging,1990,18005
21,Spatial_Arrangement_and_Packaging,1991,16896
21,Spatial_Arrangement_and_Packaging,1992,17184
21,Spatial_Arrangement_and_Packaging,1993,18103
21,Spatial_Arrangement_and_Packaging,1994,18100
21,Spatial_Arrangement_and_Packaging,1995,19957
21,Spatial_Arrangement_and_Packaging,1996,23684
21,Spatial_Arrangement_and_Packaging,1997,25433
21,Spatial_Arrangement_and_Packaging,1998,32026
21,Spatial_Arrangement_and_Packaging,1999,36804
21,Spatial_Arrangement_and_Packaging,2000,37801
21,Spatial_Arrangement_and_Packaging,2001,45902
21,Spatial_Arrangement_and_Packaging,2002,55561
21,Spatial_Arrangement_and_Packaging,2003,57983
21,Spatial_Arrangement_and_Packaging,2004,72652
21,Spatial_Arrangement_and_Packaging,2005,75865
21,Spatial_Arrangement_and_Packaging,2006,82893
21,Spatial_Arrangement_and_Packaging,2007,84910
21,Spatial_Arrangement_and_Packaging,2008,98510
21,Spatial_Arrangement_and_Packaging,2009,110733
21,Spatial_Arrangement_and_Packaging,2010,121613
21,Spatial_Arrangement_and_Packaging,2011,131498
21,Spatial_Arrangement_and_Packaging,2012,153015
21,Spatial_Arrangement_and_Packaging,2013,177184
21,Spatial_Arrangement_and_Packaging,2014,191177
21,Spatial_Arrangement_and_Packaging,2015,203995
21,Spatial_Arrangement_and_Packaging,2016,219877
21,Spatial_Arrangement_and_Packaging,2017,248078
21,Spatial_Arrangement_and_Packaging,2018,289818
21,Spatial_Arrangement_and_Packaging,2019,333916
21,Spatial_Arrangement_and_Packaging,2020,363601
21,Spatial_Arrangement_and_Packaging,2021,381760
21,Spatial_Arrangement_and_Packaging,2022,415321
21,Spatial_Arrangement_and_Packaging,2023,409880
21,Spatial_Arrangement_and_Packaging,2024,450167
21,Spatial_Arrangement_and_Packaging,2025,150673
22,Path_Planning_and_Navigation,1897,47
22,Path_Planning_and_Navigation,1898,113
22,Path_Planning_and_Navigation,1899,102
22,Path_Planning_and_Navigation,1900,69
22,Path_Planning_and_Navigation,1901,97
22,Path_Planning_and_Navigation,1902,119
22,Path_Planning_and_Navigation,1903,214
22,Path_Planning_and_Navigation,1904,191
22,Path_Planning_and_Navigation,1905,163
22,Path_Planning_and_Navigation,1906,161
22,Path_Planning_and_Navigation,1907,188
22,Path_Planning_and_Navigation,1908,185
22,Path_Planning_and_Navigation,1909,115
22,Path_Planning_and_Navigation,1910,86
22,Path_Planning_and_Navigation,1911,60
22,Path_Planning_and_Navigation,1912,56
22,Path_Planning_and_Navigation,1913,79
22,Path_Planning_and_Navigation,1914,58
22,Path_Planning_and_Navigation,1915,75
22,Path_Planning_and_Navigation,1916,24
22,Path_Planning_and_Navigation,1917,48
22,Path_Planning_and_Navigation,1918,18
22,Path_Planning_and_Navigation,1919,29
22,Path_Planning_and_Navigation,1920,88
22,Path_Planning_and_Navigation,1921,111
22,Path_Planning_and_Navigation,1922,69
22,Path_Planning_and_Navigation,1923,60
22,Path_Planning_and_Navigation,1924,100
22,Path_Planning_and_Navigation,1925,100
22,Path_Planning_and_Navigation,1926,105
22,Path_Planning_and_Navigation,1927,112
22,Path_Planning_and_Navigation,1928,165
22,Path_Planning_and_Navigation,1929,163
22,Path_Planning_and_Navigation,1930,176
22,Path_Planning_and_Navigation,1931,166
22,Path_Planning_and_Navigation,1932,196
22,Path_Planning_and_Navigation,1933,148
22,Path_Planning_and_Navigation,1934,331
22,Path_Planning_and_Navigation,1935,250
22,Path_Planning_and_Navigation,1936,268
22,Path_Planning_and_Navigation,1937,199
22,Path_Planning_and_Navigation,1938,169
22,Path_Planning_and_Navigation,1939,138
22,Path_Planning_and_Navigation,1940,117
22,Path_Planning_and_Navigation,1941,71
22,Path_Planning_and_Navigation,1942,47
22,Path_Planning_and_Navigation,1943,54
22,Path_Planning_and_Navigation,1944,48
22,Path_Planning_and_Navigation,1945,52
22,Path_Planning_and_Navigation,1946,57
22,Path_Planning_and_Navigation,1947,67
22,Path_Planning_and_Navigation,1948,79
22,Path_Planning_and_Navigation,1949,132
22,Path_Planning_and_Navigation,1950,112
22,Path_Planning_and_Navigation,1951,80
22,Path_Planning_and_Navigation,1952,102
22,Path_Planning_and_Navigation,1953,80
22,Path_Planning_and_Navigation,1954,129
22,Path_Planning_and_Navigation,1955,158
22,Path_Planning_and_Navigation,1956,135
22,Path_Planning_and_Navigation,1957,107
22,Path_Planning_and_Navigation,1958,104
22,Path_Planning_and_Navigation,1959,125
22,Path_Planning_and_Navigation,1960,199
22,Path_Planning_and_Navigation,1961,210
22,Path_Planning_and_Navigation,1962,114
22,Path_Planning_and_Navigation,1963,154
22,Path_Planning_and_Navigation,1964,250
22,Path_Planning_and_Navigation,1965,275
22,Path_Planning_and_Navigation,1966,212
22,Path_Planning_and_Navigation,1967,278
22,Path_Planning_and_Navigation,1968,309
22,Path_Planning_and_Navigation,1969,227
22,Path_Planning_and_Navigation,1970,314
22,Path_Planning_and_Navigation,1971,336
22,Path_Planning_and_Navigation,1972,287
22,Path_Planning_and_Navigation,1973,270
22,Path_Planning_and_Navigation,1974,300
22,Path_Planning_and_Navigation,1975,428
22,Path_Planning_and_Navigation,1976,1009
22,Path_Planning_and_Navigation,1977,877
22,Path_Planning_and_Navigation,1978,791
22,Path_Planning_and_Navigation,1979,719
22,Path_Planning_and_Navigation,1980,914
22,Path_Planning_and_Navigation,1981,824
22,Path_Planning_and_Navigation,1982,850
22,Path_Planning_and_Navigation,1983,809
22,Path_Planning_and_Navigation,1984,937
22,Path_Planning_and_Navigation,1985,952
22,Path_Planning_and_Navigation,1986,992
22,Path_Planning_and_Navigation,1987,1274
22,Path_Planning_and_Navigation,1988,1324
22,Path_Planning_and_Navigation,1989,1443
22,Path_Planning_and_Navigation,1990,1502
22,Path_Planning_and_Navigation,1991,1513
22,Path_Planning_and_Navigation,1992,1698
22,Path_Planning_and_Navigation,1993,1921
22,Path_Planning_and_Navigation,1994,1868
22,Path_Planning_and_Navigation,1995,1804
22,Path_Planning_and_Navigation,1996,2082
22,Path_Planning_and_Navigation,1997,2560
22,Path_Planning_and_Navigation,1998,2617
22,Path_Planning_and_Navigation,1999,3146
22,Path_Planning_and_Navigation,2000,3507
22,Path_Planning_and_Navigation,2001,4007
22,Path_Planning_and_Navigation,2002,4720
22,Path_Planning_and_Navigation,2003,5087
22,Path_Planning_and_Navigation,2004,5981
22,Path_Planning_and_Navigation,2005,6624
22,Path_Planning_and_Navigation,2006,6780
22,Path_Planning_and_Navigation,2007,7452
22,Path_Planning_and_Navigation,2008,8859
22,Path_Planning_and_Navigation,2009,10192
22,Path_Planning_and_Navigation,2010,11708
22,Path_Planning_and_Navigation,2011,13092
22,Path_Planning_and_Navigation,2012,15428
22,Path_Planning_and_Navigation,2013,17542
22,Path_Planning_and_Navigation,2014,18491
22,Path_Planning_and_Navigation,2015,20496
22,Path_Planning_and_Navigation,2016,22804
22,Path_Planning_and_Navigation,2017,26782
22,Path_Planning_and_Navigation,2018,32672
22,Path_Planning_and_Navigation,2019,36475
22,Path_Planning_and_Navigation,2020,41183
22,Path_Planning_and_Navigation,2021,45516
22,Path_Planning_and_Navigation,2022,49859
22,Path_Planning_and_Navigation,2023,50049
22,Path_Planning_and_Navigation,2024,54936
22,Path_Planning_and_Navigation,2025,16819
23,Safety_and_Cost_Efficiency,1897,53
23,Safety_and_Cost_Efficiency,1898,123
23,Safety_and_Cost_Efficiency,1899,163
23,Safety_and_Cost_Efficiency,1900,133
23,Safety_and_Cost_Efficiency,1901,135
23,Safety_and_Cost_Efficiency,1902,280
23,Safety_and_Cost_Efficiency,1903,291
23,Safety_and_Cost_Efficiency,1904,324
23,Safety_and_Cost_Efficiency,1905,291
23,Safety_and_Cost_Efficiency,1906,229
23,Safety_and_Cost_Efficiency,1907,209
23,Safety_and_Cost_Efficiency,1908,173
23,Safety_and_Cost_Efficiency,1909,140
23,Safety_and_Cost_Efficiency,1910,123
23,Safety_and_Cost_Efficiency,1911,73
23,Safety_and_Cost_Efficiency,1912,107
23,Safety_and_Cost_Efficiency,1913,123
23,Safety_and_Cost_Efficiency,1914,57
23,Safety_and_Cost_Efficiency,1915,92
23,Safety_and_Cost_Efficiency,1916,53
23,Safety_and_Cost_Efficiency,1917,86
23,Safety_and_Cost_Efficiency,1918,101
23,Safety_and_Cost_Efficiency,1919,47
23,Safety_and_Cost_Efficiency,1920,117
23,Safety_and_Cost_Efficiency,1921,134
23,Safety_and_Cost_Efficiency,1922,85
23,Safety_and_Cost_Efficiency,1923,138
23,Safety_and_Cost_Efficiency,1924,132
23,Safety_and_Cost_Efficiency,1925,151
23,Safety_and_Cost_Efficiency,1926,137
23,Safety_and_Cost_Efficiency,1927,134
23,Safety_and_Cost_Efficiency,1928,144
23,Safety_and_Cost_Efficiency,1929,163
23,Safety_and_Cost_Efficiency,1930,146
23,Safety_and_Cost_Efficiency,1931,202
23,Safety_and_Cost_Efficiency,1932,256
23,Safety_and_Cost_Efficiency,1933,165
23,Safety_and_Cost_Efficiency,1934,272
23,Safety_and_Cost_Efficiency,1935,237
23,Safety_and_Cost_Efficiency,1936,246
23,Safety_and_Cost_Efficiency,1937,240
23,Safety_and_Cost_Efficiency,1938,193
23,Safety_and_Cost_Efficiency,1939,153
23,Safety_and_Cost_Efficiency,1940,122
23,Safety_and_Cost_Efficiency,1941,80
23,Safety_and_Cost_Efficiency,1942,56
23,Safety_and_Cost_Efficiency,1943,46
23,Safety_and_Cost_Efficiency,1944,52
23,Safety_and_Cost_Efficiency,1945,68
23,Safety_and_Cost_Efficiency,1946,90
23,Safety_and_Cost_Efficiency,1947,91
23,Safety_and_Cost_Efficiency,1948,163
23,Safety_and_Cost_Efficiency,1949,195
23,Safety_and_Cost_Efficiency,1950,89
23,Safety_and_Cost_Efficiency,1951,130
23,Safety_and_Cost_Efficiency,1952,227
23,Safety_and_Cost_Efficiency,1953,146
23,Safety_and_Cost_Efficiency,1954,169
23,Safety_and_Cost_Efficiency,1955,253
23,Safety_and_Cost_Efficiency,1956,197
23,Safety_and_Cost_Efficiency,1957,144
23,Safety_and_Cost_Efficiency,1958,184
23,Safety_and_Cost_Efficiency,1959,221
23,Safety_and_Cost_Efficiency,1960,283
23,Safety_and_Cost_Efficiency,1961,171
23,Safety_and_Cost_Efficiency,1962,164
23,Safety_and_Cost_Efficiency,1963,223
23,Safety_and_Cost_Efficiency,1964,291
23,Safety_and_Cost_Efficiency,1965,297
23,Safety_and_Cost_Efficiency,1966,216
23,Safety_and_Cost_Efficiency,1967,361
23,Safety_and_Cost_Efficiency,1968,281
23,Safety_and_Cost_Efficiency,1969,379
23,Safety_and_Cost_Efficiency,1970,376
23,Safety_and_Cost_Efficiency,1971,319
23,Safety_and_Cost_Efficiency,1972,381
23,Safety_and_Cost_Efficiency,1973,390
23,Safety_and_Cost_Efficiency,1974,438
23,Safety_and_Cost_Efficiency,1975,690
23,Safety_and_Cost_Efficiency,1976,2106
23,Safety_and_Cost_Efficiency,1977,1943
23,Safety_and_Cost_Efficiency,1978,1790
23,Safety_and_Cost_Efficiency,1979,1416
23,Safety_and_Cost_Efficiency,1980,1845
23,Safety_and_Cost_Efficiency,1981,1948
23,Safety_and_Cost_Efficiency,1982,2316
23,Safety_and_Cost_Efficiency,1983,1903
23,Safety_and_Cost_Efficiency,1984,2196
23,Safety_and_Cost_Efficiency,1985,2104
23,Safety_and_Cost_Efficiency,1986,2335
23,Safety_and_Cost_Efficiency,1987,3131
23,Safety_and_Cost_Efficiency,1988,3557
23,Safety_and_Cost_Efficiency,1989,4923
23,Safety_and_Cost_Efficiency,1990,4925
23,Safety_and_Cost_Efficiency,1991,5095
23,Safety_and_Cost_Efficiency,1992,5446
23,Safety_and_Cost_Efficiency,1993,5294
23,Safety_and_Cost_Efficiency,1994,6151
23,Safety_and_Cost_Efficiency,1995,5916
23,Safety_and_Cost_Efficiency,1996,7132
23,Safety_and_Cost_Efficiency,1997,6483
23,Safety_and_Cost_Efficiency,1998,8064
23,Safety_and_Cost_Efficiency,1999,10879
23,Safety_and_Cost_Efficiency,2000,11005
23,Safety_and_Cost_Efficiency,2001,12510
23,Safety_and_Cost_Efficiency,2002,15322
23,Safety_and_Cost_Efficiency,2003,18814
23,Safety_and_Cost_Efficiency,2004,20744
23,Safety_and_Cost_Efficiency,2005,22850
23,Safety_and_Cost_Efficiency,2006,27034
23,Safety_and_Cost_Efficiency,2007,28771
23,Safety_and_Cost_Efficiency,2008,35746
23,Safety_and_Cost_Efficiency,2009,38506
23,Safety_and_Cost_Efficiency,2010,45274
23,Safety_and_Cost_Efficiency,2011,54881
23,Safety_and_Cost_Efficiency,2012,69988
23,Safety_and_Cost_Efficiency,2013,78193
23,Safety_and_Cost_Efficiency,2014,81194
23,Safety_and_Cost_Efficiency,2015,102450
23,Safety_and_Cost_Efficiency,2016,134624
23,Safety_and_Cost_Efficiency,2017,156884
23,Safety_and_Cost_Efficiency,2018,212371
23,Safety_and_Cost_Efficiency,2019,218353
23,Safety_and_Cost_Efficiency,2020,264203
23,Safety_and_Cost_Efficiency,2021,300261
23,Safety_and_Cost_Efficiency,2022,296450
23,Safety_and_Cost_Efficiency,2023,259086
23,Safety_and_Cost_Efficiency,2024,277201
23,Safety_and_Cost_Efficiency,2025,56137
24,System_Limits_and_Extremes,1897,7
24,System_Limits_and_Extremes,1898,10
24,System_Limits_and_Extremes,1899,30
24,System_Limits_and_Extremes,1900,17
24,System_Limits_and_Extremes,1901,6
24,System_Limits_and_Extremes,1902,16
24,System_Limits_and_Extremes,1903,25
24,System_Limits_and_Extremes,1904,31
24,System_Limits_and_Extremes,1905,28
24,System_Limits_and_Extremes,1906,14
24,System_Limits_and_Extremes,1907,24
24,System_Limits_and_Extremes,1908,16
24,System_Limits_and_Extremes,1909,15
24,System_Limits_and_Extremes,1910,8
24,System_Limits_and_Extremes,1911,7
24,System_Limits_and_Extremes,1912,11
24,System_Limits_and_Extremes,1913,13
24,System_Limits_and_Extremes,1914,8
24,System_Limits_and_Extremes,1915,8
24,System_Limits_and_Extremes,1916,4
24,System_Limits_and_Extremes,1917,11
24,System_Limits_and_Extremes,1918,7
24,System_Limits_and_Extremes,1919,3
24,System_Limits_and_Extremes,1920,9
24,System_Limits_and_Extremes,1921,11
24,System_Limits_and_Extremes,1922,9
24,System_Limits_and_Extremes,1923,18
24,System_Limits_and_Extremes,1924,7
24,System_Limits_and_Extremes,1925,18
24,System_Limits_and_Extremes,1926,18
24,System_Limits_and_Extremes,1927,24
24,System_Limits_and_Extremes,1928,22
24,System_Limits_and_Extremes,1929,25
24,System_Limits_and_Extremes,1930,17
24,System_Limits_and_Extremes,1931,45
24,System_Limits_and_Extremes,1932,36
24,System_Limits_and_Extremes,1933,28
24,System_Limits_and_Extremes,1934,31
24,System_Limits_and_Extremes,1935,34
24,System_Limits_and_Extremes,1936,30
24,System_Limits_and_Extremes,1937,60
24,System_Limits_and_Extremes,1938,20
24,System_Limits_and_Extremes,1939,17
24,System_Limits_and_Extremes,1940,17
24,System_Limits_and_Extremes,1941,11
24,System_Limits_and_Extremes,1942,9
24,System_Limits_and_Extremes,1943,11
24,System_Limits_and_Extremes,1944,7
24,System_Limits_and_Extremes,1945,13
24,System_Limits_and_Extremes,1946,14
24,System_Limits_and_Extremes,1947,40
24,System_Limits_and_Extremes,1948,40
24,System_Limits_and_Extremes,1949,27
24,System_Limits_and_Extremes,1950,18
24,System_Limits_and_Extremes,1951,38
24,System_Limits_and_Extremes,1952,83
24,System_Limits_and_Extremes,1953,31
24,System_Limits_and_Extremes,1954,27
24,System_Limits_and_Extremes,1955,54
24,System_Limits_and_Extremes,1956,35
24,System_Limits_and_Extremes,1957,34
24,System_Limits_and_Extremes,1958,32
24,System_Limits_and_Extremes,1959,52
24,System_Limits_and_Extremes,1960,46
24,System_Limits_and_Extremes,1961,41
24,System_Limits_and_Extremes,1962,28
24,System_Limits_and_Extremes,1963,41
24,System_Limits_and_Extremes,1964,58
24,System_Limits_and_Extremes,1965,63
24,System_Limits_and_Extremes,1966,37
24,System_Limits_and_Extremes,1967,68
24,System_Limits_and_Extremes,1968,53
24,System_Limits_and_Extremes,1969,66
